file,prediction,ai_probability,prediction_name,ai_probability_percent
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/092 - The Crossover You've Never Seen： How Did SpongeBob Get to Quahog？_050.wav,1,0.9996680021286011,AI,99.96680021286011
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/281 - Collabs Ice Cream - Movie & Animation studios_017.wav,1,0.9996678829193115,AI,99.96678829193115
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/116 - Sora 2 S1E5_058.wav,1,0.999667763710022,AI,99.9667763710022
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/280 - Animated TV Channels × Movie Studios： Collabs Intros_021.wav,1,0.9996674060821533,AI,99.96674060821533
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/239 - An AI-generated episode of Gravity Falls_013.wav,1,0.9996672868728638,AI,99.96672868728638
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/234 - Sora 2 Ai Lost Episode CreepyPasta Creepy Hijacked Complition_032.wav,1,0.9996671676635742,AI,99.96671676635742
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/021 - Sora 2 Made Famous Characters Run From The Police 🚨😂_054.wav,1,0.9996669292449951,AI,99.96669292449951
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/104 - Sora 2 S1E4_048.wav,1,0.9996669292449951,AI,99.96669292449951
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/189 - Cartoons, Cars and Spongebob Lost Episode 2025 (Sora 2)_017.wav",1,0.9996668100357056,AI,99.96668100357056
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_584.wav,1,0.9996659755706787,AI,99.96659755706787
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/157 - When Movie Studios Went to the Arcade🕹️_019.wav,1,0.9996658563613892,AI,99.96658563613892
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/005 - Behind the Scenes of Movie Studio Logos (Funny Moments)_028.wav,1,0.9996649026870728,AI,99.96649026870728
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_616.wav,1,0.9996649026870728,AI,99.96649026870728
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/017 - SpongeBob SoraPants Test Episode_005.wav,1,0.9996649026870728,AI,99.96649026870728
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/174 - Sora 2 - Family Guy, South Park, SpongeBob SquarePants and more! ｜ AI Cartoon Compilation #3_000.wav",1,0.9996647834777832,AI,99.96647834777832
/home/jack/Videos/snip_4sec/garystafford/sp_0008_c_part_007.flac,1,0.9996646642684937,AI,99.96646642684937
/home/jack/Videos/snip_4sec/garystafford/po_0008_c_part_007.flac,1,0.9996646642684937,AI,99.96646642684937
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/086 - ALL Studios Commercial Jingles： Behind the scenes_059.wav,1,0.9996646642684937,AI,99.96646642684937
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/146 - Movie Studio Mascots： Cyberpunk Reality_025.wav,1,0.999664306640625,AI,99.9664306640625
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/206 - Movie Studios Go Popcorn Crazy!🍿_005.wav,1,0.9996641874313354,AI,99.96641874313354
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/285 - Collabs Movie Studios & Streaming Platforms🥣 Made Cereals_013.wav,1,0.9996640682220459,AI,99.96640682220459
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_009.wav,1,0.9996639490127563,AI,99.96639490127563
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/188 - Lost episode by sora 2_014.wav,1,0.9996639490127563,AI,99.96639490127563
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/069 - Sora 2 - Family Guy, South Park, Spongebob, Donald Trump, and more! ｜ Al Cartoon Compilation #4_016.wav",1,0.9996629953384399,AI,99.966299533844
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/080 - Sora Ai S1E2_069.wav,1,0.9996628761291504,AI,99.96628761291504
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/230 - The Ultimate Spongebob Sora 2 Compilation_007.wav,1,0.9996626377105713,AI,99.96626377105713
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/233 - Animation TV channels Escaped from TV_011.wav,1,0.9996626377105713,AI,99.96626377105713
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/018 - Squidward's Honda Cahos! (Squidward's 2006 Honda Civic Compilation)_018.wav,1,0.9996620416641235,AI,99.96620416641235
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/235 - (REUPLOAD) Lost Episodes Analog Horror Sora 2 #2_019.wav,1,0.999661922454834,AI,99.9661922454834
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/264 - When Animated TV Channels Invade Theaters_004.wav,1,0.9996616840362549,AI,99.96616840362549
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/269 - UNHINGED CAILLOU Sora Compilation 2_151.wav,1,0.9996613264083862,AI,99.96613264083862
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_147.wav,1,0.999660849571228,AI,99.9660849571228
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/269 - UNHINGED CAILLOU Sora Compilation 2_099.wav,1,0.9996604919433594,AI,99.96604919433594
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/236 - Sora 2 Lost Episode In 10 Minutes Not Made For Kids_082.wav,1,0.9996604919433594,AI,99.96604919433594
/home/jack/Videos/snip_4sec/garystafford/po_0026_c_part_008.flac,1,0.9996602535247803,AI,99.96602535247803
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/244 - When TriStar and MGM Invade the Animation Intros_030.wav,1,0.9996600151062012,AI,99.96600151062012
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/029 - Movie Studio Intros Come Alive in Theaters_003.wav,1,0.9996596574783325,AI,99.96596574783325
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/243 - SpongeBob Episode 1 ( The New Boss )_029.wav,1,0.9996596574783325,AI,99.96596574783325
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/018 - Squidward's Honda Cahos! (Squidward's 2006 Honda Civic Compilation)_004.wav,1,0.9996596574783325,AI,99.96596574783325
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/173 - BEST SORA 2 AI MEMES EPISODE 10_168.wav,1,0.999659538269043,AI,99.9659538269043
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/039 - South Park： Cartman in Squid Game ｜ South Park Parody ｜ Episode 1 ｜ Motionize_026.wav,1,0.999659538269043,AI,99.9659538269043
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_156.wav,1,0.9996594190597534,AI,99.96594190597534
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/281 - Collabs Ice Cream - Movie & Animation studios_022.wav,1,0.9996592998504639,AI,99.96592998504639
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/242 - Funny Christmas Jingles - Animation TV Channels_029.wav,1,0.9996589422225952,AI,99.96589422225952
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/286 - SpongeBob Sora 2 Compilation_000.wav,1,0.9996588230133057,AI,99.96588230133057
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/135 - Unhinged Gumball AI Moments_165.wav,1,0.9996588230133057,AI,99.96588230133057
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/109 - Cartoon Network AI Bumpers_050.wav,1,0.9996587038040161,AI,99.96587038040161
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/269 - UNHINGED CAILLOU Sora Compilation 2_150.wav,1,0.9996587038040161,AI,99.96587038040161
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/273 - Peppa pig Sora ai full compilation #1_007.wav,1,0.9996585845947266,AI,99.96585845947266
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/070 - Creepypastas of Sora AI cartoon hacks_016.wav,1,0.9996577501296997,AI,99.96577501296997
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/068 - Hip Hop Sora 2 A.I Compilation_291.wav,1,0.999657392501831,AI,99.9657392501831
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/196 - Lost Episodes Analog Horror Sora 2 (Full Movie)_091.wav,1,0.9996570348739624,AI,99.96570348739624
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/267 - Movie Studios Collab Intros_004.wav,1,0.9996569156646729,AI,99.96569156646729
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/059 - Sora 2 AI Best Family Guy Cutaways_007.wav,1,0.9996567964553833,AI,99.96567964553833
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/230 - The Ultimate Spongebob Sora 2 Compilation_241.wav,1,0.9996566772460938,AI,99.96566772460938
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/269 - UNHINGED CAILLOU Sora Compilation 2_013.wav,1,0.9996565580368042,AI,99.96565580368042
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/088 - Sora's AI-Generated SpongeBob Part 2! The Style Change is INSANE, My Childhood is Ruined!_029.wav",1,0.9996565580368042,AI,99.96565580368042
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/268 - Disney has taken over the world_022.wav,1,0.9996564388275146,AI,99.96564388275146
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/193 - Sora AI Lost Episode Analog Horror Compilation_069.wav,1,0.9996563196182251,AI,99.96563196182251
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/154 - Movie Studios Present Their New Intros (Funny moments)_013.wav,1,0.999656081199646,AI,99.9656081199646
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/151 - It Wasnt just some Pencil it was his Pencil 🥹❤️ #vikramsarkar #sml #jeffy #sora #disney_000.wav,1,0.9996557235717773,AI,99.96557235717773
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/126 - Sora 2 Ai Disney & Pixar Film Trailers Compilation_008.wav,1,0.9996557235717773,AI,99.96557235717773
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_299.wav,1,0.9996554851531982,AI,99.96554851531982
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/009 - SpongeBob Classic Scene： Everyone Has Ulterior Motives._107.wav,1,0.9996553659439087,AI,99.96553659439087
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/169 - AI Has FINALLY LOST CONTROL 💀 (Sora 2 Moments Gone Way Too Far)_088.wav,1,0.9996552467346191,AI,99.96552467346191
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/144 - Movie Studios in Anime Style_002.wav,1,0.99965500831604,AI,99.965500831604
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/018 - Squidward's Honda Cahos! (Squidward's 2006 Honda Civic Compilation)_042.wav,1,0.9996548891067505,AI,99.96548891067505
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/135 - Unhinged Gumball AI Moments_128.wav,1,0.9996546506881714,AI,99.96546506881714
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/030 - BEST SORA 2 AI MEMES EPISODE 5_277.wav,1,0.9996544122695923,AI,99.96544122695923
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/021 - Sora 2 Made Famous Characters Run From The Police 🚨😂_048.wav,1,0.9996544122695923,AI,99.96544122695923
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/285 - Collabs Movie Studios & Streaming Platforms🥣 Made Cereals_012.wav,1,0.9996541738510132,AI,99.96541738510132
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/288 - Metro Goldwyn Mayer vs Streaming Channels_002.wav,1,0.9996540546417236,AI,99.96540546417236
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_256.wav,1,0.999653697013855,AI,99.9653697013855
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/080 - Sora Ai S1E2_049.wav,1,0.9996534585952759,AI,99.96534585952759
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/234 - Sora 2 Ai Lost Episode CreepyPasta Creepy Hijacked Complition_002.wav,1,0.9996534585952759,AI,99.96534585952759
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_276.wav,1,0.9996532201766968,AI,99.96532201766968
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/037 - south park special episode： DOOMED DAD (made by ai)_110.wav,1,0.9996528625488281,AI,99.96528625488281
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/210 - 🍭If Animation Studios Made Ice Cream🎬_005.wav,1,0.9996527433395386,AI,99.96527433395386
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/130 - Halloween Party - Movie Studio Intros_036.wav,1,0.9996522665023804,AI,99.96522665023804
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/014 - Anime Videos Generated by SORA 2._072.wav,1,0.9996520280838013,AI,99.96520280838013
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/157 - When Movie Studios Went to the Arcade🕹️_029.wav,1,0.9996516704559326,AI,99.96516704559326
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/137 - Gumball out of context ( but it's A.I )_011.wav,1,0.9996516704559326,AI,99.96516704559326
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/192 - Lost Episodes Analog Horror Sora 2 (The Creepiest)_049.wav,1,0.9996516704559326,AI,99.96516704559326
/home/jack/Videos/snip_4sec/garystafford/hu_0001_part_010.flac,1,0.9996515512466431,AI,99.9651551246643
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/206 - Movie Studios Go Popcorn Crazy!🍿_004.wav,1,0.9996508359909058,AI,99.96508359909058
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/230 - The Ultimate Spongebob Sora 2 Compilation_038.wav,1,0.9996507167816162,AI,99.96507167816162
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_066.wav,1,0.9996507167816162,AI,99.96507167816162
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/135 - Unhinged Gumball AI Moments_068.wav,1,0.9996505975723267,AI,99.96505975723267
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/165 - TriStar vs. Movie Studios_023.wav,1,0.9996501207351685,AI,99.96501207351685
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/196 - Lost Episodes Analog Horror Sora 2 (Full Movie)_001.wav,1,0.9996498823165894,AI,99.96498823165894
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_188.wav,1,0.9996497631072998,AI,99.96497631072998
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/018 - Squidward's Honda Cahos! (Squidward's 2006 Honda Civic Compilation)_014.wav,1,0.9996497631072998,AI,99.96497631072998
/home/jack/Videos/snip_4sec/garystafford/sp_0003_c_part_013.flac,1,0.9996497631072998,AI,99.96497631072998
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/137 - Gumball out of context ( but it's A.I )_102.wav,1,0.9996497631072998,AI,99.96497631072998
/home/jack/Videos/snip_4sec/garystafford/lv_0003_c_part_013.flac,1,0.9996497631072998,AI,99.96497631072998
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/030 - BEST SORA 2 AI MEMES EPISODE 5_199.wav,1,0.9996495246887207,AI,99.96495246887207
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/088 - Sora's AI-Generated SpongeBob Part 2! The Style Change is INSANE, My Childhood is Ruined!_001.wav",1,0.9996490478515625,AI,99.96490478515625
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/137 - Gumball out of context ( but it's A.I )_002.wav,1,0.9996490478515625,AI,99.96490478515625
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/133 - Movie Studios - Cereal 🥣 Ad_034.wav,1,0.999648928642273,AI,99.9648928642273
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/009 - SpongeBob Classic Scene： Everyone Has Ulterior Motives._087.wav,1,0.9996485710144043,AI,99.96485710144043
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/129 - Nickelodeon x CN x PBS Kids Mashup - AI Bumpers_037.wav,1,0.9996485710144043,AI,99.96485710144043
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/089 - Movie Studios in Zombiewood (Halloween edition)_016.wav,1,0.9996483325958252,AI,99.96483325958252
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/230 - The Ultimate Spongebob Sora 2 Compilation_083.wav,1,0.9996483325958252,AI,99.96483325958252
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/183 - Movie Studio Logos Funny Meet the Fans!_026.wav,1,0.9996483325958252,AI,99.96483325958252
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/269 - UNHINGED CAILLOU Sora Compilation 2_195.wav,1,0.9996482133865356,AI,99.96482133865356
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_292.wav,1,0.9996482133865356,AI,99.96482133865356
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/018 - Squidward's Honda Cahos! (Squidward's 2006 Honda Civic Compilation)_026.wav,1,0.9996482133865356,AI,99.96482133865356
/home/jack/Videos/snip_4sec/garystafford/sp_0005_c_part_020.flac,1,0.9996479749679565,AI,99.96479749679565
/home/jack/Videos/snip_4sec/garystafford/lv_0005_c_part_020.flac,1,0.9996479749679565,AI,99.96479749679565
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/135 - Unhinged Gumball AI Moments_139.wav,1,0.9996477365493774,AI,99.96477365493774
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/009 - SpongeBob Classic Scene： Everyone Has Ulterior Motives._070.wav,1,0.9996477365493774,AI,99.96477365493774
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/069 - Sora 2 - Family Guy, South Park, Spongebob, Donald Trump, and more! ｜ Al Cartoon Compilation #4_030.wav",1,0.9996476173400879,AI,99.96476173400879
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_131.wav,1,0.9996474981307983,AI,99.96474981307983
"/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/088 - Sora's AI-Generated SpongeBob Part 2! The Style Change is INSANE, My Childhood is Ruined!_010.wav",1,0.9996473789215088,AI,99.96473789215088
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/109 - Cartoon Network AI Bumpers_044.wav,1,0.9996470212936401,AI,99.96470212936401
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/037 - south park special episode： DOOMED DAD (made by ai)_083.wav,1,0.9996470212936401,AI,99.96470212936401
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/264 - When Animated TV Channels Invade Theaters_022.wav,1,0.9996469020843506,AI,99.96469020843506
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_118.wav,1,0.9996460676193237,AI,99.96460676193237
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/235 - (REUPLOAD) Lost Episodes Analog Horror Sora 2 #2_016.wav,1,0.9996460676193237,AI,99.96460676193237
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/201 - Disney vs Movie Studios Battle_024.wav,1,0.9996459484100342,AI,99.96459484100342
/home/jack/Videos/snip_4sec/garystafford/lv_0004_c_part_027.flac,1,0.9996459484100342,AI,99.96459484100342
/home/jack/Videos/snip_4sec/garystafford/sp_0004_c_part_027.flac,1,0.9996459484100342,AI,99.96459484100342
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/063 - Regular AI Show： The Job Fail_040.wav,1,0.9996458292007446,AI,99.96458292007446
/home/jack/Videos/snip_4sec/garystafford/el_0015_c_part_010.flac,1,0.9996458292007446,AI,99.96458292007446
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/173 - BEST SORA 2 AI MEMES EPISODE 10_148.wav,1,0.9996455907821655,AI,99.96455907821655
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/085 - BFDI Intros but Ruined by Sora 2 AI_002.wav,1,0.9996448755264282,AI,99.96448755264282
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/193 - Sora AI Lost Episode Analog Horror Compilation_030.wav,1,0.9996447563171387,AI,99.96447563171387
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/230 - The Ultimate Spongebob Sora 2 Compilation_090.wav,1,0.9996445178985596,AI,99.96445178985596
/home/jack/Videos/snip_4sec/ai_slop_i_glad_i_never_watched/049 - 👑 Elvais is ＂THE KING OF STEEL＂ (1962) — Unearthed Technicolor Action Superhero Parody [AI]_021.wav,1,0.9996445178985596,AI,99.96445178985596
